videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt,comment_id
0e3GPea1Tyg,Inscrito agora meus 10.000 doll 😅😅😅,Inscrito agora meus 10.000 doll 😅😅😅,Clebson_ Silva,https://yt3.ggpht.com/ytc/AGIKgqNm0ozT61JKsnatlgzwelqOYryBDxXmnLFwcnnwRQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCI8Kgqx8lwhfAFSeVEwedGg,{'value': 'UCI8Kgqx8lwhfAFSeVEwedGg'},True,none,0,2023-03-22T07:20:15Z,2023-03-22T07:20:15Z,,UgzPwhq8djVugPHO4P94AaABAg
0e3GPea1Tyg,Нас девочки тоже поздравляли 🎉 музыкальные стулья😂😮,Нас девочки тоже поздравляли 🎉 музыкальные стулья😂😮,Анатолий Кетов,https://yt3.ggpht.com/Kblgg3BqiOdVX7qMIcscLx6iFVp_hiITrmmpWRAUdyIap2J8D7sxRvOlwibmuA72uI8XATn8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC2exrCY6edyQuvK5N8TAY0w,{'value': 'UC2exrCY6edyQuvK5N8TAY0w'},True,none,0,2023-03-22T07:14:09Z,2023-03-22T07:14:09Z,,UgyRqR2MbvwefjBGBiF4AaABAg
0e3GPea1Tyg,Did anyone notice that the dubbed Japanese version of mrbeast voice is Naruto,Did anyone notice that the dubbed Japanese version of mrbeast voice is Naruto,Arun Kumar,https://yt3.ggpht.com/ytc/AGIKgqPFiBSMNQ2jNHox4rLpbSjAldDpymN0cBwLz17T9Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCrMcRxLoS2e8aVHqCrFJGvg,{'value': 'UCrMcRxLoS2e8aVHqCrFJGvg'},True,none,0,2023-03-22T07:01:45Z,2023-03-22T07:01:45Z,,Ugy6cMgAzzRRME2420h4AaABAg
0e3GPea1Tyg,Because he speaks English,Because he speaks English,Frederick VII,https://yt3.ggpht.com/IAVXN4WPcJ_RFLcdyoYzLQEBye62FAfsQr_0wZHGghVrsN4ojc9xJbxNKeqJJhbI4tb4-GQlbA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC9DBdR_tt61jzU5x5ZsWSBg,{'value': 'UC9DBdR_tt61jzU5x5ZsWSBg'},True,none,1,2023-03-23T21:38:59Z,2023-03-23T21:38:59Z,,Ugx1xJB0f_D_56RyJdB4AaABAg.9nYhUhzmvAE9nbuFXTa9aI
0e3GPea1Tyg,The japnese dub is just perfect 😂❤,The japnese dub is just perfect 😂❤,be_aryan,https://yt3.ggpht.com/peg7vdvrGUey2rsY8nyPhjWpZJEZ_DScUXiJv-KpGuNFaerrZYpr02oArxbA5jq6yho_-mKonw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCG6HXh7MyBTYLM0dtCvm19A,{'value': 'UCG6HXh7MyBTYLM0dtCvm19A'},True,none,1,2023-03-22T06:29:27Z,2023-03-22T06:29:27Z,,Ugxf7B-LfhCP-zoc81d4AaABAg
0e3GPea1Tyg,"<a href=""https://www.youtube.com/watch?v=0e3GPea1Tyg&amp;t=12m20s"">12:20</a> is literally just sae-byeok and ji-yeong",12:20 is literally just sae-byeok and ji-yeong,yueluna,https://yt3.ggpht.com/FDASjDTHhp4JhXgeDReFk955G0NNWuCyXgLhNStMX-M61jIi_0-4i57KwWH-d7CL3v9jkRnfcw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCwMoxBpaw1m_Ubfx-EsE4PQ,{'value': 'UCwMoxBpaw1m_Ubfx-EsE4PQ'},True,none,0,2023-03-22T05:49:35Z,2023-03-22T05:49:35Z,,UgyUdK0Pnt3gbUol6qJ4AaABAg
0e3GPea1Tyg,I love Mr beast,I love Mr beast,Светлана Халимова,https://yt3.ggpht.com/ytc/AGIKgqNPMEUvUMYCQ0zI_4FZz7cEIr_ssqel9wWaDw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCNgpmV0ROzwgT7St_5P6a-g,{'value': 'UCNgpmV0ROzwgT7St_5P6a-g'},True,none,0,2023-03-22T05:49:02Z,2023-03-22T05:49:02Z,,Ugw2kwmk8nnUy0o7xMt4AaABAg
0e3GPea1Tyg,🎉,🎉,Pavla Andiya,https://yt3.ggpht.com/yOkcshl-OeeNw5PEVJ7GcOe412eN8dJ2ifLdqw7BqLLvqB1VEGW8ArQisTjnGmN90eqa_WV4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCglcJ6iuq4bukNYjA6CISfA,{'value': 'UCglcJ6iuq4bukNYjA6CISfA'},True,none,0,2023-03-22T04:53:23Z,2023-03-22T04:53:23Z,,Ugx84Hlm8mYEq74LAkx4AaABAg
0e3GPea1Tyg,Narutos voice actor 🤯,Narutos voice actor 🤯,I Artist,https://yt3.ggpht.com/1fdEW6gKKPnYvoIYbXf2UkxogYNR0rZ4hybrMh9W4s_0TeZG_aKevpKuypngTMxW_rA0fzSRdQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC14ujI4941dm4pkaoase4jA,{'value': 'UC14ujI4941dm4pkaoase4jA'},True,none,0,2023-03-22T04:43:18Z,2023-03-22T04:43:18Z,,UgySRH5128Wb8qjPVMB4AaABAg
0e3GPea1Tyg,"It&#39;s super cool channel, want it 😢😢😢","It's super cool channel, want it 😢😢😢",Sujana Satria,https://yt3.ggpht.com/ytc/AGIKgqOtpS-fgPh_nhYJ8X_JfCtzKvFJUQGUFyzm7w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC6CT8rsd1p_vZkuxPZa5h7g,{'value': 'UC6CT8rsd1p_vZkuxPZa5h7g'},True,none,0,2023-03-22T04:37:35Z,2023-03-22T04:37:35Z,,UgwjpgHn84ndIpzDPh14AaABAg
0e3GPea1Tyg,Wait. Where do the people in the coffins go?,Wait. Where do the people in the coffins go?,Liam Walker,https://yt3.ggpht.com/ytc/AGIKgqN8eIIjYoazjO0jWNs8W2Bb8uvuuab1nLBJpQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCH_TEWZNtXCRDGwxb_T2jGQ,{'value': 'UCH_TEWZNtXCRDGwxb_T2jGQ'},True,none,0,2023-03-22T03:24:08Z,2023-03-22T03:24:08Z,,UgwmyvBvHlG7hmNuwEh4AaABAg
0e3GPea1Tyg,面白すぎて3回見たw,面白すぎて3回見たw,Gou-Ja,https://yt3.ggpht.com/RW4eCM_vb9wz8N0kAdlgEYKqVNLF4jq-HTUjrM3hgZdD2zb24WbnOT0I6OR7YCIeFoXf-xzr2_0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC2d0Lg_ro7kjUNlAHuGQY4A,{'value': 'UC2d0Lg_ro7kjUNlAHuGQY4A'},True,none,0,2023-03-22T02:50:30Z,2023-03-22T02:50:30Z,,UgyasuIaBuxJcipXK1p4AaABAg
0e3GPea1Tyg,❤❤❤,❤❤❤,Nirmine Hamadi,https://yt3.ggpht.com/DtcFNoAN6UHaWb-8DWrdayPqC3zGblyVODcMYjOYz89RRlXvbCeZQTj0Msh5BgHJaTmGHlTZGQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCfP9hU_L9d1-xmVLAffUvgg,{'value': 'UCfP9hU_L9d1-xmVLAffUvgg'},True,none,0,2023-03-22T02:36:31Z,2023-03-22T02:36:31Z,,Ugy4zjbIluUHNRi_-3h4AaABAg
0e3GPea1Tyg,Where did you record all of this🧐🤔🧐🤔🧐🧐🧐🧐🤔🤔🤔🤔?,Where did you record all of this🧐🤔🧐🤔🧐🧐🧐🧐🤔🤔🤔🤔?,Tri Tran,https://yt3.ggpht.com/ytc/AGIKgqPOI3h8_Hb-e4L-700hd1f9I-paKqnhsVvwlQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCYK7RWGb5cYYMNckkcCWoEA,{'value': 'UCYK7RWGb5cYYMNckkcCWoEA'},True,none,0,2023-03-22T02:19:06Z,2023-03-22T02:19:06Z,,UgzEa2hd8YQCR8JBUNZ4AaABAg
0e3GPea1Tyg,👾 game,👾 game,LIL GRINCH,https://yt3.ggpht.com/ytc/AGIKgqPUVo1UJuUSbjZW4voJsBHti8TqgqCBdQCJcYesK22jZpZGkOBmaABPLrEk8sI9=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC_n0eqfEAS5_9pLHVQNuEAg,{'value': 'UC_n0eqfEAS5_9pLHVQNuEAg'},True,none,0,2023-03-22T02:12:02Z,2023-03-22T02:12:02Z,,UgwtLVKFM-NkZ4wXGWZ4AaABAg
0e3GPea1Tyg,"Look at Jimmy at <a href=""https://www.youtube.com/watch?v=0e3GPea1Tyg&amp;t=9m41s"">9:41</a> 😂",Look at Jimmy at 9:41 😂,Venatorz -_-,https://yt3.ggpht.com/W96Fr0XUCca1bLvtasiq76V63Y3OTIZ3b0A10S1dI8PnV54U8BSW1tGvrgmw78glOyfQAYU-=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCaK5dCvgRY5jpLWjNdo0zjQ,{'value': 'UCaK5dCvgRY5jpLWjNdo0zjQ'},True,none,1,2023-03-22T02:11:02Z,2023-03-22T02:11:02Z,,Ugz2bcbrIN094DEybmx4AaABAg
0e3GPea1Tyg,Wut,Wut,Venatorz -_-,https://yt3.ggpht.com/W96Fr0XUCca1bLvtasiq76V63Y3OTIZ3b0A10S1dI8PnV54U8BSW1tGvrgmw78glOyfQAYU-=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCaK5dCvgRY5jpLWjNdo0zjQ,{'value': 'UCaK5dCvgRY5jpLWjNdo0zjQ'},True,none,0,2023-03-22T02:11:22Z,2023-03-22T02:11:22Z,,Ugwpqr5TGGmk4SjEaZB4AaABAg.9nYCiVtZr5-9nYEpjiCL3I
0e3GPea1Tyg,"I think its weird when I saw a very elderly couple playing this, 001 and 002","I think its weird when I saw a very elderly couple playing this, 001 and 002",iiNxtDilli Studios,https://yt3.ggpht.com/0O9fj5NHN90U4Y1rSyb4eTsUyip1Ul8OT1a1UfIaahtZldcRnepe6BHrKLtIG4oxDqBS2BDQCw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCUbxuK9jl2-Oro_l5GTY62g,{'value': 'UCUbxuK9jl2-Oro_l5GTY62g'},True,none,1,2023-03-22T01:49:47Z,2023-03-22T01:49:47Z,,Ugz9nTWMoBMFVfZzei14AaABAg
0e3GPea1Tyg,Mr.beast can I get 10$ for a Bryce Harper baseball card😂,Mr.beast can I get 10$ for a Bryce Harper baseball card😂,Gaming-With-Ty,https://yt3.ggpht.com/yif96SclB7xYtr4QcFdjdKV9ul_KiPbhFSVlKInUEt3x1mywbUm1b24y06wyqJVHnGoRHQ4QGA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCkQEt64hIz23XfcDGYNQ8jg,{'value': 'UCkQEt64hIz23XfcDGYNQ8jg'},True,none,0,2023-03-22T01:07:25Z,2023-03-22T01:07:25Z,,UgxXPnBb4tjQoku-RVV4AaABAg
0e3GPea1Tyg,Pode ser um milhões,Pode ser um milhões,Luan Pereira,https://yt3.ggpht.com/7LMTut4GEga_2Ysll66pHV1bWY3LtLSlSLNPLtALh17-ttnzXRQg3sqURVEpb_Yc8C1jr6ta2A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCP6OJ9jUQHPSd37fuVWGTmA,{'value': 'UCP6OJ9jUQHPSd37fuVWGTmA'},True,none,0,2023-03-22T00:31:25Z,2023-03-22T00:31:25Z,,UgwjRYIsU8FKiwMBrhR4AaABAg
0e3GPea1Tyg,O nos codés consegue ajuda minha família😊,O nos codés consegue ajuda minha família😊,Luan Pereira,https://yt3.ggpht.com/7LMTut4GEga_2Ysll66pHV1bWY3LtLSlSLNPLtALh17-ttnzXRQg3sqURVEpb_Yc8C1jr6ta2A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCP6OJ9jUQHPSd37fuVWGTmA,{'value': 'UCP6OJ9jUQHPSd37fuVWGTmA'},True,none,0,2023-03-22T00:31:00Z,2023-03-22T00:31:00Z,,UgxGd-MmRzKasvzS7R54AaABAg
0e3GPea1Tyg,You said Corian  and I&#39;m Corian 😂,You said Corian  and I'm Corian 😂,ghost,https://yt3.ggpht.com/Vvh5n5aKJI2zHI0px8qh6LaQPB7e7eY-SJZtMTFgqAX_l7vz_nRTgtyjfKsT1Ac_oUYir98N9DM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCLSk7zMvRhix7xoZVQCoqDg,{'value': 'UCLSk7zMvRhix7xoZVQCoqDg'},True,none,0,2023-03-21T23:49:19Z,2023-03-21T23:49:19Z,,Ugx1JuDFHzjuC2-pcXZ4AaABAg
