videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt,comment_id
1WEAJ-DFkHE,We love Mae Khao,We love Mae Khao,,homeless,https://yt3.ggpht.com/hrPocWSh_ncMq5lz5f2bRzHlBfUc_SYuB6bk-ywSIwRBTD0PttJGDEHBnAKb09TLZSV41_t7=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC6oBqVMO0xY1tOybxdC_Tdw,{'value': 'UC6oBqVMO0xY1tOybxdC_Tdw'},True,none,0,2023-04-27T06:58:35Z,2023-04-27T06:58:35Z,UgzLqljIZHsCJfEe5HB4AaABAg
1WEAJ-DFkHE,L.chris,L.chris,,Aditya Jadhav,https://yt3.ggpht.com/fCUcydsK_UzPQeDs2gMVWJvUfLGs0U-Kzs348v1GUCYMVNCcWVsaHUOLG4DcDES-NZb301fPxgw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC8ggyiT79exsbXPAVy8Ev6g,{'value': 'UC8ggyiT79exsbXPAVy8Ev6g'},True,none,0,2023-04-27T06:55:17Z,2023-04-27T06:55:17Z,Ugz0HzV5eHyXfdY0F0l4AaABAg
1WEAJ-DFkHE,Wow,Wow,,Leonard Salacup Uy,https://yt3.ggpht.com/ytc/AGIKgqORR7ONz0pNfK2hPJK2m0vt5ipv6dH0RcD6uS-sAIu0WqEVEPHOPn4qJ5WPL16n=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCoHfe5dr3_LBSyFd1vxZXnw,{'value': 'UCoHfe5dr3_LBSyFd1vxZXnw'},True,none,0,2023-04-27T06:53:26Z,2023-04-27T06:53:26Z,Ugwx2rJC497kaDmcOal4AaABAg
1WEAJ-DFkHE,Hellomrbest,Hellomrbest,,Shreya singh thakur,https://yt3.ggpht.com/ytc/AGIKgqMGLe06eg4Z1H6_cKhRzf63UMzQIbCLebLWG5v8dg7FbkXt30g_qFJHSosbMYJ1=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCZ3BfpbOFX3Zb_7rX1CoiUA,{'value': 'UCZ3BfpbOFX3Zb_7rX1CoiUA'},True,none,1,2023-04-27T06:48:21Z,2023-04-27T06:48:21Z,UgxgWrkcLzU8KJZrB7t4AaABAg
1WEAJ-DFkHE,😲 ❤️❤️❤️❤️❤️💝💌💌💌💌,😲 ❤️❤️❤️❤️❤️💝💌💌💌💌,,Movies clips SIICKALOK ,https://yt3.ggpht.com/u5bTiAtYBAxukNiFBJ2ToaOdrCaAxlfeAVVX_rKhJIRjHhHw1uByVWePa68Lgl-xZA0GM-NYCA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCZQfARQVWbzBy__WuZ2OKLw,{'value': 'UCZQfARQVWbzBy__WuZ2OKLw'},True,none,0,2023-04-27T06:48:00Z,2023-04-27T06:48:00Z,UgxhwXw5B5sBu42TRC94AaABAg
1WEAJ-DFkHE,А что будет если будет турболентность,А что будет если будет турболентность,,RΞIΝΙΧΩ🔶,https://yt3.ggpht.com/TkOXZC4OM2aRyMbe7uk0d1r__lgrn-Ie9ckRtxGXg6gHwyPH8Fjn3uSbJzGbmQqcPke3Hnq_VA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCN9ibDKiH4qI_7Nq9sj0zNg,{'value': 'UCN9ibDKiH4qI_7Nq9sj0zNg'},True,none,0,2023-04-27T06:46:10Z,2023-04-27T06:46:20Z,UgyRQeOw6Ol9x_569XJ4AaABAg
1WEAJ-DFkHE,🎉,🎉,UgyX_XZ1E205GNZt6eJ4AaABAg,Blanquis M.T,https://yt3.ggpht.com/ytc/AGIKgqMPSMsyHKL_lHzGxuLJF5KJGGSfLc01FyXPbbFn1g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCjezWeluRUc87TCtwNY4zeQ,{'value': 'UCjezWeluRUc87TCtwNY4zeQ'},True,none,1,2023-04-27T07:08:39Z,2023-04-27T07:08:39Z,UgyX_XZ1E205GNZt6eJ4AaABAg.9p-Qerpb4qz9p-TT_mpvb0
1WEAJ-DFkHE,You are wonderful.,You are wonderful.,,どらご【ゆっくり実況】,https://yt3.ggpht.com/IUDRrYiF_qpBPUXX45OAtZECrjVq3-aSbsWUfE6puvaYDEiZOZd4t8M_PJMgwJ2SUVDMaNBkSw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCB56tiY1PZyqdQyNQBxnztw,{'value': 'UCB56tiY1PZyqdQyNQBxnztw'},True,none,0,2023-04-27T06:44:07Z,2023-04-27T06:44:07Z,Ugy3nfPliyH4fO6_chR4AaABAg
1WEAJ-DFkHE,❤❤❤❤share ur blessings mr.beast..hope im one will recieve blessings from u..🎉😊😊😊😊😊😊,❤❤❤❤share ur blessings mr.beast..hope im one will recieve blessings from u..🎉😊😊😊😊😊😊,,genzys30s,https://yt3.ggpht.com/ytc/AGIKgqOBhntVdzCCIunUSDn_NqSfA4U8cLc6RPcfcEPdDnWEYtAGIMrHImzzMrKAASUc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCZrWqY8VbDIQHjXFG4HZHXw,{'value': 'UCZrWqY8VbDIQHjXFG4HZHXw'},True,none,0,2023-04-27T06:36:42Z,2023-04-27T06:36:42Z,Ugymm62717R9noCKFZZ4AaABAg
1WEAJ-DFkHE,дабавте вкус карамели в фистабалс пажалуста,дабавте вкус карамели в фистабалс пажалуста,,Семён Пикалов,https://yt3.ggpht.com/ytc/AGIKgqMVFbFKC_lp3VRwTmG5hzFrlD5E1ZQ7dYItPFQK1o_TESkiDQc64GaX3ieLNfSYig=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCYBOBH0uoqDKJtozeVe44hw,{'value': 'UCYBOBH0uoqDKJtozeVe44hw'},True,none,0,2023-04-27T06:36:26Z,2023-04-27T06:36:26Z,UgwTVTS5nRb76Mqem5t4AaABAg
1WEAJ-DFkHE,Just need some money for schol😔😔😔,Just need some money for schol😔😔😔,,Tiang Ibrahim,https://yt3.ggpht.com/G9COyB44UO8_C-0LdoAz6blSnJ3KRhDr8xWByqdCXLS9d2My1qfcxicj1mhO4szNF1_52Qg3LA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC2hlAj6R5Cleo2JHRy5SruQ,{'value': 'UC2hlAj6R5Cleo2JHRy5SruQ'},True,none,0,2023-04-27T06:30:44Z,2023-04-27T06:30:44Z,UgxctRW1JHL65W_VN-h4AaABAg
1WEAJ-DFkHE,Pls go to Romania,Pls go to Romania,,Vans,https://yt3.ggpht.com/FJFiYkwS11uwyQeCwAujkqIYIqEBI7yDa7N2LO7327t6VTyXUvMsmCdI99bCRgg-rli-PF4nuUE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC2lmLIyCe81KZFa98inittQ,{'value': 'UC2lmLIyCe81KZFa98inittQ'},True,none,0,2023-04-27T06:30:40Z,2023-04-27T06:30:40Z,Ugyt-ylLhI6eKUgLkbt4AaABAg
1WEAJ-DFkHE,Mister Beast you are the best!,Mister Beast you are the best!,,FEAR,https://yt3.ggpht.com/6qeLywl9_6xkAvZiXBq--eYavyZpCGtqwDwTNNqyNc0s2rayE0c1xODmtaq-mpfbA6A5T9rQ0Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCySy1kmNuUC249saMNSnwwA,{'value': 'UCySy1kmNuUC249saMNSnwwA'},True,none,0,2023-04-27T06:28:54Z,2023-04-27T06:28:54Z,Ugy_zoqLJgi3oOE5I114AaABAg
